Strategy;mapName;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize
FPPWRMobility;46;800;10.0;0.45452499999999996;71.0;259200.0;13000.0;116025.0;55.0;4.0;258592.5;255945.0;63118.5;68.0;107540.0;560595.0;0.17535723195063657;0.08107920070925534
FPPWRMobility;47;20;10.0;7.75357;71.0;259200.0;13000.0;5953.5;16.0;4.0;240092.5;237920.0;11255.5;2555.0;74795.0;90215.0;2.9913459385954893;8.594544890361366
FPPWRMobility;47;200;10.0;0.696805;71.0;259200.0;13000.0;36004.0;23.0;4.0;258102.5;255225.0;46924.5;582.0;45455.5;449753.0;0.2688281875142895;0.15493007540517534
FPPWRMobility;47;800;10.0;0.453435;71.0;259200.0;13000.0;118448.0;62.5;4.0;258565.0;256467.5;64209.5;67.0;106692.0;560949.0;0.1749358186633138;0.08083330961911142
FPPWRMobility;48;20;10.0;6.590809999999999;71.0;259200.0;13000.0;6294.5;0.0;4.0;243022.5;241375.0;11778.5;2354.0;62406.5;105325.0;2.5427500988321157;6.257591508353045
FPPWRMobility;48;200;10.0;0.794645;71.0;259200.0;13000.0;35670.0;23.0;4.0;257985.0;255142.5;47695.0;597.0;50605.5;427915.0;0.30657677111911197;0.18570206483547863
FPPWRMobility;48;800;10.0;0.45399500000000004;71.0;259200.0;13000.0;116810.0;55.0;4.0;258582.5;256397.5;63774.5;93.0;108073.0;563342.0;0.1751516418038415;0.08058924340020043
FPPWRMobility;49;20;10.0;7.36367;71.0;259200.0;13000.0;6154.5;0.0;4.0;241885.0;230665.0;11888.5;2472.0;70023.5;97682.0;2.8409209307365497;7.5384073344824385
FPPWRMobility;49;200;10.0;0.659375;71.0;259200.0;13000.0;37109.5;23.5;4.0;258150.0;255537.5;55207.5;164.0;42396.5;476601.0;0.25438850308642014;0.13834947891422825
FPPWRMobility;49;800;10.0;0.45408;71.0;259200.0;13000.0;117655.5;46.5;4.0;258577.5;256835.0;66034.0;164.0;106751.5;563744.0;0.17518559673758785;0.08054738795336674
FPPWRMobility;50;20;10.0;7.00077;71.0;259200.0;13000.0;6203.0;7.5;4.0;242195.0;236815.0;10854.0;1610.0;67516.5;99093.0;2.700914971040999;7.064849792556762
FPPWRMobility;50;200;10.0;0.749885;71.0;259200.0;13000.0;36322.5;23.0;4.0;258040.0;255092.5;44317.0;394.0;50825.0;435758.0;0.2893071987882944;0.17208731893832338
FPPWRMobility;50;800;10.0;0.46097;71.0;259200.0;13000.0;117001.5;54.5;4.0;258430.0;256447.5;62236.5;196.0;107162.0;554461.0;0.17784245401925144;0.08313797378316956
FPPWRMobility;51;20;10.0;5.719374999999999;71.0;259200.0;13000.0;6614.5;0.0;4.0;245920.0;234515.0;14777.5;2523.0;53863.0;123003.0;2.2065497411313073;4.6497865328588315
FPPWRMobility;51;200;10.0;0.7340749999999999;71.0;259200.0;13000.0;36906.0;23.0;4.0;258105.0;254445.0;52211.0;1598.0;46769.0;451200.0;0.28320833452408184;0.16269414962021722
FPPWRMobility;51;800;10.0;0.45727999999999996;71.0;259200.0;13000.0;120562.5;46.5;4.0;258560.0;256567.5;65203.0;158.0;107247.0;561936.0;0.1764191376183604;0.08137553114710398
FPPWRMobility;52;20;10.0;7.569154999999999;71.0;259200.0;13000.0;6100.5;15.5;4.0;241147.5;229850.0;10683.5;2902.0;72008.0;93376.0;2.9201987239940568;8.106103380518114
FPPWRMobility;52;200;10.0;0.7479399999999999;71.0;259200.0;13000.0;36479.0;23.5;4.0;258032.5;255202.5;47670.0;43.0;49468.5;438394.0;0.2885555388850789;0.17060816452554653
FPPWRMobility;52;800;10.0;0.46762499999999996;71.0;259200.0;13000.0;114886.0;47.0;4.0;258425.0;256500.0;63191.0;417.0;107178.5;550580.0;0.18041093544595915;0.0849331876704432
FPPWRMobility;53;20;10.0;6.613425;71.0;259200.0;13000.0;6251.0;0.0;4.0;242842.5;241405.0;12489.5;3377.0;62341.0;101125.0;2.551476051668953;6.539852584351966
FPPWRMobility;53;200;10.0;0.78013;71.0;259200.0;13000.0;36324.5;32.0;4.0;257932.5;255007.5;45580.5;484.0;50107.0;429187.0;0.30097467218697566;0.18176840172433947
FPPWRMobility;53;800;10.0;0.45394;71.0;259200.0;13000.0;114922.5;63.0;4.0;258537.5;256660.0;62361.0;402.0;106020.5;557836.0;0.17513210608853355;0.08137560483394385
FPPWRMobility;54;20;10.0;6.929444999999999;71.0;259200.0;13000.0;6188.0;15.5;4.0;242062.5;239720.0;11511.5;2543.0;66778.0;100103.0;2.673397520623763;6.922316387577587
FPPWRMobility;54;200;10.0;1.15575;71.0;259200.0;13000.0;37454.0;32.0;4.0;258122.5;0.0;42455.5;16.5;76165.0;469173.0;0.4458906083295229;0.24633737593385022
FPPWRMobility;54;800;10.0;0.58188;71.0;259200.0;13000.0;118833.5;54.5;4.0;258567.5;0.0;56369.0;11.0;157014.5;561355.0;0.22448955594611986;0.10365578448795197
FPPWRMobility;55;20;10.0;8.61743;71.0;259200.0;13000.0;5912.5;8.0;4.0;238427.5;223745.0;10449.5;693.0;83811.0;84254.0;3.3246252417219178;10.227916332213557
FPPWRMobility;55;200;10.0;0.710745;71.0;259200.0;13000.0;36780.5;31.0;4.0;258122.5;255567.5;50584.5;1105.0;46300.5;454489.0;0.2742070211286396;0.15638323452612357
FPPWRMobility;55;800;10.0;0.46208499999999997;71.0;259200.0;13000.0;118555.5;62.5;4.0;258577.5;256302.5;64752.5;275.0;107922.0;560290.0;0.17827317002814955;0.08247230125702112
FPPWRMobility;56;20;10.0;5.51992;71.0;259200.0;13000.0;6789.0;15.0;4.0;245922.5;238260.0;12994.0;2651.0;52538.5;124770.0;2.1295976282674136;4.424073938021268
FPPWRMobility;56;200;10.0;0.8211849999999999;71.0;259200.0;13000.0;36153.0;31.0;4.0;257872.5;254660.0;44381.5;693.0;53718.0;415473.0;0.31681534648395826;0.1976507205249005
FPPWRMobility;56;800;10.0;0.45736;71.0;259200.0;13000.0;116824.0;54.5;4.0;258420.0;256910.0;63950.0;368.0;106545.5;555879.0;0.1764507668717135;0.08227696814081507
FPPWRMobility;57;20;10.0;9.380115;71.0;259200.0;13000.0;5701.5;15.0;4.0;235905.0;233767.5;9504.0;2706.0;90596.5;74697.0;3.6188703251219336;12.557548338910602
FPPWRMobility;57;200;10.0;0.69223;71.0;259200.0;13000.0;35988.0;31.5;4.0;258132.5;255222.5;49409.0;811.0;46580.0;457697.0;0.267064391503773;0.1512421761072892
FPPWRMobility;57;800;10.0;0.452285;71.0;259200.0;13000.0;121716.0;52.5;4.0;258545.0;256402.5;63963.5;379.0;106215.5;559729.0;0.17449207884421328;0.08080400843340274
FPPWRMobility;58;20;10.0;10.461755;71.0;259200.0;13000.0;5683.0;15.5;4.0;234775.0;216837.5;9901.5;2855.0;101057.5;68913.0;4.03617180950884;15.181108543013526
FPPWRMobility;58;200;10.0;0.764265;71.0;259200.0;13000.0;36960.0;31.0;4.0;258020.0;255005.0;48429.5;666.0;50278.5;437598.0;0.29485534193529994;0.1746500318320233
FPPWRMobility;58;800;10.0;0.45277500000000004;71.0;259200.0;13000.0;118208.5;55.0;4.0;258577.5;256452.5;63821.0;29.0;105997.0;559082.0;0.17468092409217234;0.0809850711070846
FPPWRMobility;59;20;10.0;7.033085;71.0;259200.0;13000.0;6226.5;8.0;4.0;242150.0;230417.5;11302.5;2627.0;67387.5;100721.0;2.713380617950769;6.982737027758256
FPPWRMobility;59;200;10.0;0.7931900000000001;71.0;259200.0;13000.0;36112.5;31.0;4.0;257920.0;255290.0;46457.5;338.0;50463.5;425301.0;0.30601488673601496;0.18650099257226077
FPPWRMobility;59;800;10.0;0.45771;71.0;259200.0;13000.0;119857.0;54.5;4.0;258442.5;256630.0;63932.0;158.0;106713.5;557139.0;0.17658565633454382;0.08215364948767499
FPPWRMobility;60;20;10.0;9.624955;71.0;259200.0;13000.0;5655.5;15.5;4.0;234860.0;233455.0;9329.0;2439.0;92400.0;73350.0;3.71333015998895;13.121951976402674
FPPWRMobility;60;200;10.0;0.7001200000000001;71.0;259200.0;13000.0;36770.0;42.0;4.0;258100.0;255820.0;50148.5;140.0;45390.0;452679.0;0.27010824200293426;0.15466159536263127
FPPWRMobility;60;800;10.0;0.44588000000000005;71.0;259200.0;13000.0;118476.0;62.0;4.0;258607.5;256422.5;64140.5;112.0;107702.0;568800.0;0.17202174113011545;0.0783896541858754
FPPWRMobility;61;20;10.0;7.552180000000001;71.0;259200.0;13000.0;5989.0;0.0;4.0;240747.5;236360.0;12698.5;2961.0;70922.0;92128.0;2.9136496080056378;8.197485871776887
FPPWRMobility;61;200;10.0;0.7566900000000001;71.0;259200.0;13000.0;35911.5;23.5;4.0;258022.5;255585.0;43314.0;1070.0;50712.5;433641.0;0.2919324268166049;0.17449661132333888
FPPWRMobility;61;800;10.0;0.45805;71.0;259200.0;13000.0;117336.0;54.5;4.0;258562.5;256770.0;64689.5;72.0;107418.0;561322.0;0.17671682470874278;0.08160200555920866
FPPWRMobility;62;20;10.0;7.37341;71.0;259200.0;13000.0;6185.5;15.5;4.0;241780.0;228755.0;11156.0;713.0;70730.0;98350.0;2.844679230252629;7.497110894575308
FPPWRMobility;62;200;10.0;0.86203;71.0;259200.0;13000.0;35979.5;23.5;4.0;257735.0;254872.5;44857.5;1843.0;54188.5;406319.0;0.33257229628676943;0.21215532425884742
FPPWRMobility;62;800;10.0;0.445575;71.0;259200.0;13000.0;117759.5;54.5;4.0;258572.5;256932.5;61912.0;480.0;106628.5;562750.0;0.1719049919743571;0.07917862979965057
FPPWRMobility;63;20;10.0;8.799865;71.0;259200.0;13000.0;5835.0;16.0;4.0;237605.0;235162.5;8760.0;2488.0;84612.0;79933.0;3.395009633154244;11.009051291876698
FPPWRMobility;63;200;10.0;0.758715;71.0;259200.0;13000.0;36570.5;31.5;4.0;258032.5;255210.0;47196.0;837.0;49853.5;433978.0;0.2927138554288611;0.17482782843176564
FPPWRMobility;63;800;10.0;0.457345;71.0;259200.0;13000.0;118951.0;46.5;4.0;258450.0;256392.5;62596.0;291.0;106783.0;555922.0;0.17644518523876954;0.08226800165111126
FPPWRMobility;64;20;10.0;7.8763499999999995;71.0;259200.0;13000.0;6179.0;15.5;4.0;241135.0;226670.0;11071.0;1311.0;74654.5;94686.0;3.038715396852613;8.318389528168867
FPPWRMobility;64;200;10.0;0.74727;71.0;259200.0;13000.0;36975.0;32.0;4.0;258012.5;255155.0;51535.5;139.0;45933.5;444208.0;0.288298783769625;0.1682253465788252
FPPWRMobility;64;800;10.0;0.45516;71.0;259200.0;13000.0;117223.5;63.0;4.0;258552.5;256422.5;65857.5;148.0;107041.5;563041.0;0.17560096325588592;0.08083917454665937
FPPWRMobility;65;20;10.0;5.0099800000000005;71.0;259200.0;13000.0;6810.0;8.0;4.0;247165.0;245440.0;16027.5;2996.0;46158.5;131883.0;1.9328636724108366;3.798808518830242
FPPWRMobility;65;200;10.0;0.671115;71.0;259200.0;13000.0;36629.5;31.0;4.0;258110.0;255842.5;48776.0;2980.0;45516.0;459459.0;0.25891892849317866;0.1460669749976209
FPPWRMobility;65;800;10.0;0.448285;71.0;259200.0;13000.0;119429.0;62.5;4.0;258595.0;256602.5;64668.0;36.0;106954.5;565245.0;0.17294875733500892;0.07930776548440821
FPPWRMobility;66;20;10.0;7.0890699999999995;71.0;259200.0;13000.0;6247.5;15.5;4.0;242115.0;228762.5;12532.0;2629.0;67670.5;100896.0;2.7349815374466555;7.026118126646973
FPPWRMobility;66;200;10.0;0.8001649999999999;71.0;259200.0;13000.0;36258.0;31.0;4.0;258005.0;255100.0;47476.5;10.5;51914.5;431463.0;0.3087070943596631;0.1854547872193552
FPPWRMobility;66;800;10.0;0.455795;71.0;259200.0;13000.0;118727.5;55.0;4.0;258572.5;256795.0;65151.5;11.0;107013.5;561451.0;0.17584748537760939;0.08118191651609197
FPPWRMobility;67;20;10.0;7.76423;71.0;259200.0;13000.0;6053.5;16.0;4.0;240070.0;237860.0;9660.5;2478.0;75307.0;89581.0;2.995457741531398;8.66726924911464
FPPWRMobility;67;200;10.0;0.83028;71.0;259200.0;13000.0;36011.0;23.5;4.0;257950.0;254870.0;47252.5;199.0;54357.5;419285.0;0.32032433306184266;0.19802298467541082
FPPWRMobility;67;800;10.0;0.454175;71.0;259200.0;13000.0;118856.5;55.0;4.0;258572.5;256400.0;63991.0;7.0;107581.5;561976.0;0.17522280762388487;0.08081795616914415
FPPWRMobility;68;20;10.0;7.954525;71.0;259200.0;13000.0;6084.5;8.0;4.0;240347.5;225810.0;10709.0;1340.0;76796.0;90764.0;3.0688748201969966;8.763963172569097
FPPWRMobility;68;200;10.0;0.82457;71.0;259200.0;13000.0;36086.0;16.0;4.0;257855.0;254905.0;43364.0;867.0;53987.0;413812.0;0.31812144859301017;0.19926217575930186
FPPWRMobility;68;800;10.0;0.457325;71.0;259200.0;13000.0;119547.0;55.0;4.0;258435.0;256725.0;61909.5;165.0;106947.5;555870.0;0.17643820819758757;0.08227244421324174
FPPWRMobility;69;20;10.0;7.99349;71.0;259200.0;13000.0;5861.0;23.5;4.0;239420.0;237532.5;12007.5;3543.0;76432.5;83752.0;3.083908018261317;9.544237252045724
FPPWRMobility;69;200;10.0;0.733755;71.0;259200.0;13000.0;37598.5;16.0;4.0;258107.5;255425.0;49113.0;798.0;47065.5;447321.0;0.28308367805498413;0.1640327401393002
FPPWRMobility;69;800;10.0;0.44821999999999995;71.0;259200.0;13000.0;125816.0;62.0;4.0;258562.5;256917.5;63977.0;238.0;107279.0;564923.0;0.17292503539499524;0.07934208586724695
FPPWRMobility;70;20;10.0;6.518324999999999;71.0;259200.0;13000.0;6610.0;10.0;4.0;243612.5;238990.0;14655.5;2260.0;61401.0;107316.0;2.5147861177793014;6.073955064747055
FPPWRMobility;70;200;10.0;0.694885;71.0;259200.0;13000.0;37561.0;30.0;4.0;258135.0;255252.5;51091.5;933.0;45771.5;458198.0;0.2680876908769639;0.1516556804597773
FPPWRMobility;70;800;10.0;0.46571000000000007;71.0;259200.0;13000.0;121302.0;68.0;4.0;258432.5;256850.0;62483.5;236.0;106904.5;551415.0;0.17967369476118203;0.08445802468576005
FPPWRMobility;71;20;10.0;7.8616399999999995;71.0;259200.0;13000.0;5968.0;15.0;4.0;239830.0;237890.0;11307.0;3100.0;75199.5;87011.0;3.033040736692197;9.03522725805493
FPPWRMobility;71;200;10.0;0.722425;71.0;259200.0;13000.0;37112.0;31.0;4.0;258020.0;255532.5;47019.0;3409.0;46157.0;443542.0;0.2787132594593057;0.16287629323007077
FPPWRMobility;71;800;10.0;0.447725;71.0;259200.0;13000.0;116557.0;54.5;4.0;258590.0;256745.0;61660.5;10.0;106924.5;561919.0;0.17273246905840467;0.07967741966357873
FPPWRMobility;72;20;10.0;8.023195;71.0;259200.0;13000.0;6227.5;21.5;4.0;239810.0;237162.5;12064.0;3352.0;76555.0;84850.0;3.095368971241047;9.455741159053382
FPPWRMobility;72;200;10.0;0.8576250000000001;71.0;259200.0;13000.0;36056.0;31.0;4.0;257717.5;254987.5;44571.5;1474.0;53744.0;404430.0;0.33087547987158844;0.21205876018771042
FPPWRMobility;72;800;10.0;0.57462;71.0;259200.0;13000.0;117063.0;47.0;4.0;258590.0;0.0;56242.0;10.0;156952.5;565365.0;0.2216894367522101;0.10163682224080522
FPPWRMobility;73;20;10.0;7.72603;71.0;259200.0;13000.0;6055.0;16.0;4.0;240127.5;237727.5;10540.5;2560.0;74669.5;90095.0;2.9807222305574608;8.5754281831455
FPPWRMobility;73;200;10.0;0.76907;71.0;259200.0;13000.0;36362.5;31.5;4.0;258020.0;255300.0;47241.0;1665.0;51061.0;435753.0;0.29670844407293173;0.17649179398352716
FPPWRMobility;73;800;10.0;0.45570499999999997;71.0;259200.0;13000.0;117959.0;54.5;4.0;258562.5;256460.0;63387.0;283.0;107512.0;560201.0;0.17581073962739102;0.08134605920271432
FPPWRMobility;74;20;10.0;7.509255;71.0;259200.0;13000.0;6154.5;7.5;4.0;240492.5;238697.5;10269.0;2750.0;72390.0;92126.0;2.8970907636031096;8.151074896619043
FPPWRMobility;74;200;10.0;0.653975;71.0;259200.0;13000.0;37074.0;31.0;4.0;258105.0;255895.0;49870.5;792.0;45994.5;467728.0;0.2523065539980581;0.13982027758931825
FPPWRMobility;74;800;10.0;0.45197;71.0;259200.0;13000.0;117311.5;62.5;4.0;258602.5;256567.5;64785.0;774.0;105996.5;561765.0;0.17437160859982348;0.08045556584884114
FPPWRMobility;75;20;10.0;8.75246;71.0;259200.0;13000.0;5892.5;8.0;4.0;238170.0;220610.0;9933.0;2478.0;84807.5;83039.0;3.376720482538867;10.540179302184207
FPPWRMobility;75;200;10.0;0.76984;71.0;259200.0;13000.0;36350.5;31.0;4.0;257980.0;254502.5;44194.5;281.0;50592.5;428910.0;0.297006131163312;0.17948751299230717
FPPWRMobility;75;800;10.0;0.453805;71.0;259200.0;13000.0;116779.5;55.0;4.0;258560.0;256417.5;63076.0;123.0;107100.5;559637.0;0.1750800108477173;0.08108959702758811
FPPWRMobility;76;20;10.0;10.007520000000001;71.0;259200.0;13000.0;5788.5;0.0;4.0;234172.5;232025.0;8441.5;3165.0;97710.0;67535.0;3.860927140489255;14.818276668613532
FPPWRMobility;76;200;10.0;0.7549049999999999;71.0;259200.0;13000.0;36825.0;24.0;4.0;258037.5;255332.5;45364.5;994.0;50369.0;435332.0;0.2912440254200956;0.17340891868479408
FPPWRMobility;76;800;10.0;0.465235;71.0;259200.0;13000.0;114830.0;55.0;4.0;258437.5;256325.0;63226.0;816.0;107330.0;553636.0;0.17948903573793087;0.08403275448719318
FPPWRMobility;77;20;10.0;6.983555;71.0;259200.0;13000.0;6173.0;8.0;4.0;242152.5;240075.0;11893.5;2405.0;67033.5;100072.0;2.694272827836839;6.978530627701141
FPPWRMobility;77;200;10.0;0.665235;71.0;259200.0;13000.0;36250.5;31.5;4.0;258125.0;255592.5;53160.0;1336.0;46237.0;470709.0;0.25664906442901275;0.1413260368932825
FPPWRMobility;77;800;10.0;0.449865;71.0;259200.0;13000.0;118810.0;54.5;4.0;258592.5;256702.5;63139.0;1336.0;106811.5;561302.0;0.17356041127853103;0.08014733352704113
FPPWRMobility;78;20;10.0;6.929734999999999;71.0;259200.0;13000.0;6162.5;7.5;4.0;242140.0;239815.0;13263.0;2746.0;66614.5;99850.0;2.673509153282656;6.940145944224982
FPPWRMobility;78;200;10.0;0.7188;71.0;259200.0;13000.0;36503.0;23.0;4.0;258032.5;256017.5;46651.5;1156.0;45902.0;444865.0;0.2773159906788216;0.16157779277747314
FPPWRMobility;78;800;10.0;0.46821;71.0;259200.0;13000.0;116544.0;62.5;4.0;258415.0;256627.5;62478.5;156.0;107488.5;552596.0;0.18063792185237462;0.08472980141755551
FPPWRMobility;79;20;10.0;7.088155;71.0;259200.0;13000.0;6148.5;7.5;4.0;241872.5;239917.5;12185.0;2496.0;67986.0;98238.0;2.734628034026824;7.215289260975924
FPPWRMobility;79;200;10.0;0.7533449999999999;71.0;259200.0;13000.0;36310.5;31.0;4.0;258027.5;254917.5;46318.0;1547.0;51044.0;440465.0;0.2906430696063869;0.17103443779182337
FPPWRMobility;79;800;10.0;0.45093;71.0;259200.0;13000.0;119787.5;54.5;4.0;258577.5;256420.0;63358.0;320.0;107586.5;563358.0;0.17396926589172787;0.08004294554996268
FPPWRMobility;80;20;10.0;10.337965;71.0;259200.0;13000.0;5459.5;16.0;4.0;233732.5;231340.0;11097.5;3326.0;99028.5;65284.0;3.988411636945588;15.835370018630853
FPPWRMobility;80;200;10.0;0.8058000000000001;71.0;259200.0;13000.0;36367.5;23.5;4.0;257945.0;254927.5;48430.5;125.0;50886.0;427818.0;0.31088021011945505;0.18835147296972718
FPPWRMobility;80;800;10.0;0.45494999999999997;71.0;259200.0;13000.0;117597.5;54.5;4.0;258595.0;256505.0;65028.0;125.0;107065.5;562191.0;0.1755209598503459;0.08092451283142144
FPPWRMobility;81;20;10.0;8.263309999999999;71.0;259200.0;13000.0;5860.0;15.0;4.0;238595.0;236840.0;9098.5;2827.0;80881.5;82856.0;3.1880054726794698;9.973098128301132
FPPWRMobility;81;200;10.0;0.7320200000000001;71.0;259200.0;13000.0;36972.0;31.0;4.0;258020.0;255170.0;49578.0;2640.0;45513.0;443410.0;0.2824157426459379;0.1650891060053384
FPPWRMobility;81;800;10.0;0.45006;71.0;259200.0;13000.0;117148.0;54.5;4.0;258592.5;256800.0;64357.5;262.0;107939.5;566935.0;0.173634833051125;0.07938502425648725
FPPWRMobility;82;20;10.0;5.60523;71.0;259200.0;13000.0;6662.5;7.5;4.0;245755.0;236437.5;14599.5;473.0;53122.0;120786.0;2.1625106571978345;4.640626913265434
FPPWRMobility;82;200;10.0;0.7316400000000001;71.0;259200.0;13000.0;36679.0;31.5;4.0;258045.0;255122.5;48797.5;183.0;46104.5;446380.0;0.28226689910074565;0.1639042525357616
FPPWRMobility;82;800;10.0;0.45322;71.0;259200.0;13000.0;114556.0;54.5;4.0;258565.0;256397.5;62723.0;231.0;106339.5;557932.0;0.17485488498561647;0.08123281365519774
FPPWRMobility;83;20;10.0;6.35798;71.0;259200.0;13000.0;6381.5;16.0;4.0;243665.0;241700.0;12393.0;2616.0;60630.5;107754.0;2.4529230193091767;5.900455172011607
FPPWRMobility;83;200;10.0;0.7177300000000001;71.0;259200.0;13000.0;36528.0;31.5;4.0;258085.0;255265.0;47979.0;12.0;46802.0;449528.0;0.2769010892966023;0.1596624956525051
FPPWRMobility;83;800;10.0;0.4669;71.0;259200.0;13000.0;115701.0;54.5;4.0;258422.5;256662.5;63123.5;13.0;107345.0;552629.0;0.18013092352656793;0.08448694400418076
FPPWRMobility;84;20;10.0;6.8674800000000005;71.0;259200.0;13000.0;6249.0;8.0;4.0;242277.5;240432.5;13350.5;2406.0;65587.5;102164.0;2.6494895261774136;6.722012501323221
FPPWRMobility;84;200;10.0;0.7804900000000001;71.0;259200.0;13000.0;35804.0;24.0;4.0;257895.0;255857.5;45697.0;2520.0;52896.0;424900.0;0.30111421301059255;0.18368746531500496
FPPWRMobility;84;800;10.0;0.44728;71.0;259200.0;13000.0;115805.5;46.5;4.0;258590.0;256710.0;63528.5;119.0;106627.5;563040.0;0.17256222925359202;0.07944041244410885
FPPWRMobility;85;20;10.0;8.7486;71.0;259200.0;13000.0;5789.0;16.0;4.0;237522.5;235517.5;9645.5;2421.0;83974.5;80679.0;3.3752320470869535;10.843715794753756
FPPWRMobility;85;200;10.0;0.75085;71.0;259200.0;13000.0;36512.5;31.0;4.0;258037.5;255385.0;48953.5;13.0;46831.0;444402.0;0.28968116819558754;0.16895819279907898
FPPWRMobility;85;800;10.0;0.45075;71.0;259200.0;13000.0;117002.0;47.0;4.0;258550.0;256780.0;64043.5;14.0;106460.0;560162.0;0.17390042575207776;0.08046777602718241
FPPWRMobility;86;20;10.0;7.209055;71.0;259200.0;13000.0;6093.0;0.0;4.0;241590.0;239607.5;11839.5;3130.0;68762.0;94237.0;2.7812718800011433;7.649921700566619
FPPWRMobility;86;200;10.0;0.82342;71.0;259200.0;13000.0;36291.0;24.0;4.0;257925.0;255110.0;45741.0;1164.0;55078.0;420814.0;0.31767863904606686;0.19567386836165274
FPPWRMobility;86;800;10.0;0.45653;71.0;259200.0;13000.0;115524.0;54.5;4.0;258437.5;256805.0;63831.0;169.0;106068.0;556868.0;0.17613214865778937;0.08198253972592964
FPPWRMobility;87;20;10.0;9.118490000000001;71.0;259200.0;13000.0;5704.5;15.5;4.0;236707.5;234405.0;11066.0;3081.0;88926.5;75375.0;3.5179357960390956;12.097498618021008
FPPWRMobility;87;200;10.0;0.74494;71.0;259200.0;13000.0;36320.0;23.5;4.0;258017.5;255547.5;48657.0;2366.0;49747.5;439571.0;0.28740014086553173;0.16947004354779052
FPPWRMobility;87;800;10.0;0.46398;71.0;259200.0;13000.0;115791.5;54.5;4.0;258427.5;256770.0;64718.0;511.0;106525.0;554324.0;0.17900482907997844;0.08370204374613119
FPPWRMobility;88;20;10.0;6.460795;71.0;259200.0;13000.0;6569.5;16.0;4.0;244977.5;232247.5;13094.5;754.0;60347.5;116236.0;2.4925898241026516;5.558340638076047
FPPWRMobility;88;200;10.0;0.74725;71.0;259200.0;13000.0;35896.5;23.5;4.0;258027.5;255085.0;42148.0;1177.0;50331.5;432546.0;0.28829134159236425;0.17275645998515954
FPPWRMobility;88;800;10.0;0.45252;71.0;259200.0;13000.0;116611.0;55.0;4.0;258565.0;256525.0;61991.5;33.0;107108.0;560245.0;0.17458324551564325;0.08077176456310137
FPPWRMobility;89;20;10.0;6.834975;71.0;259200.0;13000.0;6195.0;16.0;4.0;242317.5;240687.5;13282.0;3018.0;65139.5;99462.0;2.6369494574950467;6.871944052831394
FPPWRMobility;89;200;10.0;0.73305;71.0;259200.0;13000.0;36040.0;31.0;4.0;258080.0;255160.0;48536.5;1167.0;47182.0;447591.0;0.2828138991293234;0.16377756177921504
FPPWRMobility;89;800;10.0;0.45247;71.0;259200.0;13000.0;117034.5;54.5;4.0;258582.5;256477.5;63554.5;811.0;107249.5;560863.0;0.17456417493641396;0.08067395093546642
FPPWRMobility;90;20;10.0;8.334395;71.0;259200.0;13000.0;5872.5;7.5;4.0;238480.0;236265.0;10229.0;2698.0;80566.0;83631.0;3.2154298958809644;9.965675754353601
FPPWRMobility;90;200;10.0;0.7581199999999999;71.0;259200.0;13000.0;36236.0;23.0;4.0;258020.0;255835.0;45843.0;670.0;49453.0;432206.0;0.29248500847812875;0.17540736176159283
FPPWRMobility;90;800;10.0;0.458665;71.0;259200.0;13000.0;117872.0;63.0;4.0;258560.0;256395.0;63260.0;93.0;107671.0;558820.0;0.1769545092449696;0.08207760780984237
FPPWRMobility;91;20;10.0;6.906974999999999;71.0;259200.0;13000.0;6199.0;16.0;4.0;242007.5;240512.5;11394.5;2515.0;66770.0;100439.0;2.6647273841163703;6.8767842965677
FPPWRMobility;91;200;10.0;0.743505;71.0;259200.0;13000.0;36336.5;31.5;4.0;258025.0;255397.5;45571.0;475.0;50723.0;439657.0;0.2868456986596954;0.1691100223414913
FPPWRMobility;91;800;10.0;0.45117999999999997;71.0;259200.0;13000.0;120838.0;55.0;4.0;258567.5;256880.0;65936.0;577.0;106800.5;564628.0;0.17406740960433775;0.07990796164810164
FPPWRMobility;92;20;10.0;8.44512;71.0;259200.0;13000.0;5913.0;0.0;4.0;238557.5;229725.0;10630.0;2622.0;81657.0;84231.0;3.2581479933508612;10.02614191778019
FPPWRMobility;92;200;10.0;0.79993;71.0;259200.0;13000.0;36529.5;23.5;4.0;257927.5;255105.0;43759.0;341.0;54822.0;422851.0;0.3086159276882352;0.18917597086631122
FPPWRMobility;92;800;10.0;0.45795;71.0;259200.0;13000.0;115367.5;54.5;4.0;258557.5;256450.0;63891.5;362.0;107237.5;559250.0;0.1766791486863671;0.08188687588646643
FPPWRMobility;93;20;10.0;8.879;71.0;259200.0;13000.0;5741.0;0.0;4.0;237142.5;235072.5;9411.0;3009.0;85266.5;77195.0;3.4255411653616066;11.502043786018891
FPPWRMobility;93;200;10.0;0.83261;71.0;259200.0;13000.0;35803.5;24.0;4.0;257905.0;255097.5;45707.5;1269.0;53584.5;413792.0;0.32122297596593585;0.20121460871735214
FPPWRMobility;93;800;10.0;0.447785;71.0;259200.0;13000.0;115465.0;55.0;4.0;258597.5;256375.0;65831.0;603.0;107065.5;568419.0;0.17275712127057577;0.07877753177380285
FPPWRMobility;94;20;10.0;6.75767;71.0;259200.0;13000.0;6165.0;15.0;4.0;242395.0;240750.0;12623.0;3273.0;64138.5;99884.0;2.607124932127342;6.765515822428088
